Unix	jday	dp	hs	tp
1172102400	53	249.82	1.75	13.31
1172113200	53	249.59	1.71	13.1
1172124000	53	248.72	1.7	12.98
1172134800	53	246.93	1.73	12.88
1172145600	53	244.99	1.74	12.72
1172156400	53	245.7	1.74	12.36
1172167200	53	245.24	1.73	12.18
1172178000	53	244.88	1.71	12.09
1172188800	54	244.61	1.69	12.05
1172199600	54	244.33	1.71	12.02
1172210400	54	244.18	1.74	12.02
1172221200	54	244.07	1.72	12.02
1172232000	54	243.8	1.66	12.03
1172242800	54	243.23	1.6	12.08
1172253600	54	242.51	1.55	12.16
1172264400	54	241.84	1.51	12.27
1172275200	55	241.32	1.44	12.36
1172286000	55	240.89	1.37	12.23
1172296800	55	240.4	1.3	12.03
1172307600	55	239.95	1.21	11.91
1172318400	55	239.75	1.14	11.83
1172329200	55	239.66	1.06	11.76
1172340000	55	239.63	0.98	11.64
1172350800	55	239.25	0.89	11.33
1172361600	56	239.23	0.83	11.1
1172372400	56	239.38	0.85	10.99
1172383200	56	239.61	0.85	10.92
1172394000	56	239.85	0.82	10.86
1172404800	56	240.24	0.78	10.83
1172415600	56	238.23	0.76	14.81
1172426400	56	237.5	0.8	14.63
1172437200	56	237.25	0.93	14.51
1172448000	57	249.21	1.32	10.07
1172458800	57	259.78	1.79	9.48
1172469600	57	259.42	1.83	9.01
1172480400	57	265.98	1.69	8.39
1172491200	57	267.27	1.54	8.15
1172502000	57	234.65	1.47	12.95
1172512800	57	232.61	1.52	12.82
1172523600	57	230.11	1.7	12.79
1172534400	58	229.36	2.05	12.88
1172545200	58	229.55	2.43	13.07
1172556000	58	229.74	2.55	13.21
1172566800	58	230	2.48	13.27
1172577600	58	230.48	2.35	13.25
1172588400	58	231.35	2.21	13.19
1172599200	58	232.51	2.1	13.08
1172610000	58	233.44	2	12.98
1172620800	59	233.99	1.89	12.89
1172631600	59	234.09	1.81	12.83
1172642400	59	234.15	1.74	12.8
1172653200	59	234.14	1.69	12.81
1172664000	59	234.25	1.66	12.82
1172674800	59	234.44	1.62	12.83
1172685600	59	234.66	1.59	12.84
1172696400	59	234.55	1.56	12.89
1172707200	60	234.21	1.52	12.94
1172718000	60	233.67	1.5	13.03
1172728800	60	233.14	1.46	13.09
1172739600	60	232.67	1.43	13.14
1172750400	60	232.27	1.39	13.16
1172761200	60	231.98	1.36	13.16
1172772000	60	231.86	1.33	13.12
1172782800	60	231.73	1.3	13.07
1172793600	61	231.64	1.26	12.98
1172804400	61	231.58	1.23	12.91
1172815200	61	231.71	1.19	12.86
1172826000	61	231.98	1.15	12.84
1172836800	61	232.34	1.1	12.83
1172847600	61	232.62	1.06	12.81
1172858400	61	232.84	1.01	12.74
1172869200	61	231.35	0.98	12.59
1172880000	62	231.36	0.95	12.42
1172890800	62	231.27	0.92	12.32
1172901600	62	231.17	0.9	12.24
1172912400	62	230.87	0.87	12.2
1172923200	62	230.57	0.84	12.2
1172934000	62	230.3	0.81	12.21
1172944800	62	230.26	0.77	12.19
1172955600	62	230.61	0.73	12.16
1172966400	63	231.24	0.7	12.13
1172977200	63	231.96	0.67	12.08
1172988000	63	232.99	0.64	11.99
1172998800	63	234.22	0.61	11.88
1173009600	63	235.98	0.59	11.77
1173020400	63	237.87	0.56	11.72
1173031200	63	240.55	0.54	11.81
1173042000	63	239.43	0.53	19.45
1173052800	64	236.25	0.53	19.37
1173063600	64	239.91	0.54	18.91
1173074400	64	235.87	0.57	17.85
1173085200	64	238.13	0.6	17.72
1173096000	64	236.27	0.64	17.62
1173106800	64	239.11	0.68	17.34
1173117600	64	234.99	0.75	16.38
1173128400	64	235.76	0.91	16.12
1173139200	65	235.07	1.14	15.98
1173150000	65	236.72	1.41	15.8
1173160800	65	323.04	1.58	5.88
1173171600	65	316.22	1.63	6.5
1173182400	65	300.44	1.64	7.28
1173193200	65	293.51	1.7	7.92
1173204000	65	294.21	1.85	8.41
1173214800	65	334.08	2.14	6
1173225600	66	327.45	2.78	6.95
1173236400	66	313.97	3.24	7.61
1173247200	66	309.2	3.14	7.74
1173258000	66	301.85	2.86	7.61
1173268800	66	288.46	2.78	7.51
1173279600	66	264.74	2.94	8.15
1173290400	66	248.98	3.11	9.79
1173301200	66	245.74	3.11	9.71
1173312000	67	244.55	2.86	9.43
1173322800	67	243.11	2.52	9.21
1173333600	67	244.01	2.22	9.31
1173344400	67	245.34	1.98	10.24
1173355200	67	242.58	1.79	10.64
1173366000	67	241.89	1.61	10.67
1173376800	67	241.43	1.45	10.65
1173387600	67	240.86	1.32	10.62
1173398400	68	239.83	1.21	10.6
1173409200	68	238.28	1.11	10.61
1173420000	68	236.5	1.02	10.77
1173430800	68	235.06	0.97	11.26
1173441600	68	234.2	0.96	11.9
1173452400	68	234.93	0.98	12.09
1173463200	68	235.87	1.02	12.03
1173474000	68	236.71	1.06	11.85
1173484800	69	238.03	1.09	11.43
1173495600	69	238.66	1.11	11.26
1173506400	69	239.23	1.13	11.26
1173517200	69	239.25	1.13	11.43
1173528000	69	235.44	1.12	11.65
1173538800	69	237.03	1.11	11.67
1173549600	69	239.46	1.1	11.61
1173560400	69	241.87	1.13	11.61
1173571200	70	243.56	1.19	11.59
1173582000	70	241.11	1.26	11.4
1173592800	70	242.1	1.32	11.18
1173603600	70	242.93	1.35	11.04
1173614400	70	243.73	1.37	10.94
1173625200	70	244.84	1.4	10.83
1173636000	70	246.75	1.42	10.7
1173646800	70	249.95	1.44	10.59
1173657600	71	254.45	1.66	10.53
1173668400	71	354.97	2.11	6.28
1173679200	71	351.47	2.38	6.94
1173690000	71	236.26	2.5	14.45
1173700800	71	351.89	2.79	7.51
1173711600	71	350.72	2.99	7.69
1173722400	71	238	2.59	13.15
1173733200	71	237.75	2.36	12.93
1173744000	72	236.62	2.88	12.17
1173754800	72	245.43	3.71	7.99
1173765600	72	244.16	4.18	8.98
1173776400	72	245.95	4.53	9.5
1173787200	72	248.05	4.85	10.26
1173798000	72	249.49	4.89	11.44
1173808800	72	248.48	4.69	12.22
1173819600	72	248.49	4.89	12.51
1173830400	73	249.25	5.31	12.09
1173841200	73	249.81	5.57	11.91
1173852000	73	249.2	5.87	12.03
1173862800	73	249.19	6.11	12.27
1173873600	73	248.93	5.98	12.33
1173884400	73	248.18	5.6	12.34
1173895200	73	246.88	5.45	12.35
1173906000	73	245.45	5.32	12.31
1173916800	74	244.03	5.03	12.16
1173927600	74	242.56	4.87	11.92
1173938400	74	241.79	4.8	11.72
1173949200	74	241.53	4.64	11.63
1173960000	74	241.49	4.49	11.57
1173970800	74	246.57	4.36	10.24
1173981600	74	246.45	4.06	10.13
1173992400	74	245.93	3.68	10.26
1174003200	75	241.29	3.33	10.81
1174014000	75	239.97	3.01	10.9
1174024800	75	238.68	2.74	10.92
1174035600	75	237.55	2.5	10.92
1174046400	75	236.86	2.27	10.92
1174057200	75	236.46	2.17	10.96
1174068000	75	289.19	2.29	6.21
1174078800	75	301.7	2.6	6.39
1174089600	76	287.8	3.31	7.31
1174100400	76	282.96	3.7	8.04
1174111200	76	286.26	3.64	8.42
1174122000	76	278.09	3.43	8.78
1174132800	76	278.41	3.23	9.01
1174143600	76	277.71	3.03	9.07
1174154400	76	276.54	2.87	9.05
1174165200	76	274.04	2.92	8.99
1174176000	77	268.76	3.2	8.83
1174186800	77	261.74	3.47	8.58
1174197600	77	255.25	3.62	8.47
1174208400	77	256.53	3.63	8.72
1174219200	77	254.93	3.57	9.02
1174230000	77	253.1	3.84	9.07
1174240800	77	250.28	4.05	9.39
1174251600	77	246.43	3.91	9.88
1174262400	78	246.05	3.64	10.18
1174273200	78	245.07	3.42	10.67
1174284000	78	244.56	3.28	10.96
1174294800	78	244.3	3.2	11.36
1174305600	78	241.99	3.12	12.09
1174316400	78	241.81	3.02	12.39
1174327200	78	241.48	2.88	12.69
1174338000	78	238.73	2.73	12.8
1174348800	79	237.79	2.58	12.77
1174359600	79	239.27	2.43	12.52
1174370400	79	238.64	2.29	12.19
1174381200	79	238.14	2.16	12.01
1174392000	79	237.7	2.03	11.89
1174402800	79	237.06	1.91	11.79
1174413600	79	236.31	1.79	11.65
1174424400	79	239.44	1.68	11.31
1174435200	80	239.08	1.56	11.05
1174446000	80	238.72	1.47	10.93
1174456800	80	238.43	1.38	10.85
1174467600	80	238.27	1.3	10.79
1174478400	80	238.13	1.23	10.75
1174489200	80	237.87	1.22	10.65
1174500000	80	240.62	1.3	10.34
1174510800	80	242.64	1.49	10.05
1174521600	81	243.6	1.65	9.82
1174532400	81	242.92	1.67	9.66
1174543200	81	275.75	1.62	8.45
1174554000	81	239.57	1.54	9.79
1174564800	81	238.45	1.48	10.02
1174575600	81	240.95	1.46	11.61
1174586400	81	240.47	1.45	11.54
1174597200	81	239.22	1.47	11.55
1174608000	82	238.18	1.52	11.65
1174618800	82	237.79	1.6	11.94
1174629600	82	238.07	1.68	12.27
1174640400	82	238.59	1.72	12.55
1174651200	82	239.45	1.73	12.71
1174662000	82	239.71	1.72	12.6
1174672800	82	240.18	1.72	12.43
1174683600	82	240.51	1.76	12.35
1174694400	83	240.75	1.87	12.34
1174705200	83	238.89	1.96	16.08
1174716000	83	239.95	1.96	15.71
1174726800	83	239.57	1.93	15.13
1174737600	83	240.15	1.88	14.61
1174748400	83	240.94	1.82	14.47
1174759200	83	241.49	1.74	14.39
1174770000	83	242.35	1.64	14.21
1174780800	84	241.56	1.52	13.74
1174791600	84	241.92	1.44	13.54
1174802400	84	242.06	1.4	13.48
1174813200	84	242.34	1.4	13.43
