Unix	jday	dp	hs	tp
888300000	55	173.95	1.44	6.65
888310800	55	172.31	1.37	6.48
888321600	55	171.87	1.29	6.36
888332400	55	170.97	1.21	6.33
888343200	55	170.6	1.1	6.31
888354000	55	168.91	1.01	6.31
888364800	56	168.18	1.03	6.26
888375600	56	184.66	1.19	5.99
888386400	56	182.01	1.27	6.11
888397200	56	180.05	1.22	6.2
888408000	56	178.57	1.11	6.24
888418800	56	176.46	0.99	6.27
888429600	56	175.55	0.87	6.29
888440400	56	174.3	0.78	6.32
888451200	57	174.39	0.77	6.35
888462000	57	4.54	1.12	3.28
888472800	57	26.59	1.01	3.64
888483600	57	28.75	1.05	3.96
888494400	57	20.91	0.94	4.03
888505200	57	8.61	0.84	4.09
888516000	57	23.44	0.72	4.14
888526800	57	169.57	0.66	10
888537600	58	173.59	0.59	9.97
888548400	58	173.52	0.56	9.95
888559200	58	175.65	0.63	9.92
888570000	58	41.03	0.96	3.23
888580800	58	28.85	0.84	3.54
888591600	58	6.76	0.8	3.5
888602400	58	348.05	1.05	3.61
888613200	58	303.87	1.18	4.18
888624000	59	294.46	0.89	4.37
888634800	59	200.14	0.85	3.67
888645600	59	196.71	0.87	4.28
888656400	59	193.34	0.92	4.54
888667200	59	187.93	0.92	4.82
888678000	59	61.89	1.13	3.12
888688800	59	36.71	0.91	3.35
888699600	59	188.86	0.72	5.27
888710400	60	188.21	0.6	5.22
888721200	60	186.38	0.51	5.14
888732000	60	183.56	0.48	5.04
888742800	60	129.38	0.89	3.18
888753600	60	136.03	0.91	3.7
888764400	60	150.09	0.91	4.14
888775200	60	153.19	0.94	4.26
888786000	60	155.91	0.93	4.33
888796800	61	158.3	0.87	4.4
888807600	61	160.47	0.82	4.45
888818400	61	185.43	0.81	5.01
888829200	61	43.96	0.97	3.25
888840000	61	86.73	0.82	4.15
888850800	61	83.21	0.71	4.17
888861600	61	253.64	0.96	3.2
888872400	61	223.11	0.85	4.17
888883200	62	189.68	0.98	9.33
888894000	62	120.13	1.33	3.17
888904800	62	203.72	1.43	14.56
888915600	62	199.57	1.41	14.44
888926400	62	203.5	1.35	13.71
888937200	62	200.61	1.27	13.46
888948000	62	204.2	1.27	13.3
888958800	62	57.88	1.22	3.58
888969600	63	58.77	1.21	3.89
888980400	63	60.3	1.18	4.26
888991200	63	57.38	1.22	4.56
889002000	63	58	1.17	4.8
889012800	63	65.1	1.11	5.08
889023600	63	308.63	1.14	3.27
889034400	63	304.42	1.03	3.6
889045200	63	302.04	0.98	3.64
889056000	64	300.06	0.84	3.8
889066800	64	300.94	0.73	3.77
889077600	64	319.02	0.87	3.35
889088400	64	310.02	1.16	3.88
889099200	64	318.06	1.12	4.19
889110000	64	333.08	1.28	4.32
889120800	64	342.85	1.6	4.64
889131600	64	346.66	1.72	4.98
889142400	65	346.48	1.6	5.16
889153200	65	346.06	1.6	5.12
889164000	65	350.72	1.39	5.13
889174800	65	358.77	1.29	5.07
889185600	65	63.49	1.27	6.93
889196400	65	62.92	1.22	6.94
889207200	65	60.63	1.13	7.07
889218000	65	64.38	1.05	7.05
889228800	66	67.83	0.96	6.96
889239600	66	74.85	0.94	6.9
889250400	66	78.55	0.95	6.84
889261200	66	144.88	0.97	5.51
889272000	66	153.36	0.97	5.52
889282800	66	153.82	0.94	5.69
889293600	66	151.89	0.89	5.8
889304400	66	148.87	0.83	5.91
889315200	67	144.66	0.85	5.96
889326000	67	353.79	0.92	3.29
889336800	67	132.72	0.83	5.99
889347600	67	122.58	0.81	5.95
889358400	67	111.09	0.76	5.91
889369200	67	314.16	0.77	3.17
889380000	67	100.66	0.7	5.94
889390800	67	109.06	0.67	6.22
889401600	68	113.13	0.62	6.41
889412400	68	120.55	0.59	6.4
889423200	68	123.91	0.59	6.36
889434000	68	190.87	0.61	12.15
889444800	68	317.45	0.89	2.65
889455600	68	318.8	0.89	3.49
889466400	68	324.57	0.77	3.61
889477200	68	195	0.76	13.15
889488000	69	198.57	0.71	13.19
889498800	69	196.46	0.67	13.16
889509600	69	199.68	0.64	13.08
889520400	69	186.42	0.61	11.14
889531200	69	188.8	0.61	10.99
889542000	69	185.5	0.58	10.83
889552800	69	186.39	0.58	10.66
889563600	69	176.55	0.64	10.32
889574400	70	193.3	0.72	4.17
889585200	70	188.36	0.86	4.2
889596000	70	182.5	0.98	4.11
889606800	70	180.78	0.99	4.28
889617600	70	184.23	0.93	4.37
889628400	70	186.49	0.87	4.43
889639200	70	187.42	0.81	4.41
889650000	70	186.62	0.74	4.29
889660800	71	186.15	0.68	4.19
889671600	71	186.33	0.64	4.19
889682400	71	186.53	0.61	4.21
889693200	71	186.32	0.59	4.28
889704000	71	118.38	0.59	7.5
889714800	71	118.71	0.67	7.67
889725600	71	6.57	0.97	3.33
889736400	71	4.26	0.78	3.57
889747200	72	11.56	0.73	3.54
889758000	72	19.58	0.82	3.53
889768800	72	33.65	0.94	3.87
889779600	72	28.09	0.93	3.98
889790400	72	16.97	0.85	4.03
889801200	72	324.33	0.8	3.3
889812000	72	330.06	0.73	3.45
889822800	72	315.49	0.89	3.48
889833600	73	313.18	0.76	3.93
889844400	73	314.83	0.61	4.02
889855200	73	324.8	0.79	3.36
889866000	73	322.48	1.24	3.95
889876800	73	314.15	1.31	4.37
889887600	73	317	1.35	4.46
889898400	73	300.57	0.96	4.69
889909200	73	198.78	1.52	4.42
889920000	74	200.01	2.1	5.84
889930800	74	190.13	2.01	6.36
889941600	74	192.74	2.02	6.77
889952400	74	192.38	2.07	6.91
889963200	74	197.09	2.09	7.34
889974000	74	195.94	2.14	7.54
889984800	74	194.88	2.11	7.68
889995600	74	191.69	2.01	7.7
890006400	75	189.86	1.82	7.52
890017200	75	183.92	1.65	7.25
890028000	75	182.01	1.49	7.05
890038800	75	59.94	1.52	3.18
890049600	75	44.52	1.41	3.64
890060400	75	38.42	1.25	4.01
890071200	75	184.25	1.14	8.24
890082000	75	186.1	1.07	12.06
890092800	76	185.66	1.04	12.11
890103600	76	181.91	0.96	12.07
890114400	76	182.44	0.89	12
890125200	76	179.54	0.83	11.92
890136000	76	180.13	0.75	11.83
890146800	76	178.08	0.7	11.68
890157600	76	179.44	0.65	11.47
890168400	76	178.52	0.63	11.32
890179200	77	179.97	0.63	11.2
890190000	77	333.61	1.04	3.13
890200800	77	337.69	1.02	3.61
890211600	77	330.73	1	3.92
890222400	77	323.81	0.87	3.95
890233200	77	309.07	0.93	3.84
890244000	77	296.53	0.93	3.91
890254800	77	289.01	1	3.94
890265600	78	295.28	1.07	4.18
890276400	78	291.19	1.27	4.26
890287200	78	282.84	1.09	4.38
890298000	78	208.55	1.44	10.17
890308800	78	208.21	1.75	11.01
890319600	78	201.27	1.83	11.95
890330400	78	203.03	1.81	12.55
890341200	78	291.68	1.86	4.24
890352000	79	285.32	1.79	4.57
890362800	79	290.99	1.88	4.71
890373600	79	287.84	1.7	4.75
890384400	79	285.09	1.58	4.71
890395200	79	286.81	1.5	4.68
890406000	79	290.63	1.48	4.6
890416800	79	302	1.53	4.49
890427600	79	297.76	1.67	4.69
890438400	80	301.76	1.58	4.9
890449200	80	317.41	1.54	5.07
890460000	80	318.58	1.61	5.05
890470800	80	309.09	1.88	5.11
890481600	80	291.73	1.47	5.28
890492400	80	266.58	1.4	5.37
890503200	80	214.52	1.54	7.21
890514000	80	205.46	1.8	7.89
890524800	81	199.5	1.87	7.79
890535600	81	193.03	1.73	7.61
890546400	81	189.82	1.54	7.42
890557200	81	183.58	1.43	7.24
890568000	81	49.01	1.44	3.28
890578800	81	32.04	1.32	3.9
890589600	81	191.18	1.25	9.95
890600400	81	187.52	1.15	9.87
890611200	82	183	1.08	9.53
890622000	82	178.82	1.01	9.24
890632800	82	177.03	1	9.19
890643600	82	173.32	0.96	9.22
890654400	82	170.7	0.87	9.37
890665200	82	319.9	0.92	2.98
890676000	82	320.72	0.87	3.31
890686800	82	300.89	0.93	3.37
890697600	83	310.75	0.9	3.59
890708400	83	314.96	0.81	3.61
890719200	83	312.34	0.69	3.7
890730000	83	305.2	0.72	3.47
890740800	83	301.73	0.71	3.4
890751600	83	297.14	0.85	3.44
890762400	83	299.08	0.85	3.59
890773200	83	305.18	1.03	3.71
890784000	84	290.34	0.94	3.99
890794800	84	248.98	0.91	4.12
890805600	84	211.2	0.87	4.2
890816400	84	126.73	0.81	12.81
890827200	84	31.69	1.13	3.15
890838000	84	19.42	0.94	3.64
890848800	84	94.05	0.81	12.11
890859600	84	108.08	0.74	11.95
890870400	85	127.37	0.78	11.88
890881200	85	159.75	0.92	11.96
890892000	85	201.97	1.1	14.44
890902800	85	197.44	1.19	14.33
890913600	85	200.63	1.16	13.88
890924400	85	197.49	1.13	13.61
890935200	85	200.23	1.11	13.42
890946000	85	196.58	1.11	13.26
890956800	86	131.61	1.11	10.48
890967600	86	133.27	1.11	10.31
890978400	86	132.82	1.11	10.23
890989200	86	134.94	1.12	10.17
8.91e+08	86	134.29	1.11	10.12
891010800	86	135.25	1.06	10.09
891021600	86	131.63	1.03	10.1
891032400	86	122.13	0.99	11.76
891043200	87	115.46	0.96	11.65
891054000	87	112.72	0.93	11.17
891064800	87	104.78	0.9	11.09
891075600	87	106.23	0.87	11.02
891086400	87	101.01	0.88	10.98
891097200	87	45.72	1.06	3.4
891108000	87	53.23	2.13	4.96
891118800	87	35.43	2.4	5.9
891129600	88	332.16	2.68	5.43
891140400	88	302.78	3.34	6.11
891151200	88	291.63	2.57	6.23
891162000	88	275.43	1.95	6.04
891172800	88	306.08	1.51	5.39
891183600	88	302.79	1.22	5.14
891194400	88	302.57	1.07	4.37
891205200	88	309.86	1.15	4.11
891216000	89	312.75	1.06	4.17
891226800	89	311.3	1.25	4.19
891237600	89	307.91	1.4	4.44
891248400	89	292.07	1.32	4.7
891259200	89	284.23	1.14	4.67
891270000	89	276.87	1.16	4.6
891280800	89	271.46	1.02	4.6
891291600	89	265.23	0.94	4.63
891302400	90	256.98	0.85	4.67
891313200	90	204.64	0.77	5.8
891324000	90	206.43	0.84	11.22
891334800	90	289.54	1.02	3.6
891345600	90	300.51	0.89	3.72
891356400	90	316.14	0.92	3.47
891367200	90	317.27	1.18	3.84
891378000	90	338.79	1.3	4.27
891388800	91	346.29	1.51	4.41
891399600	91	310.86	1.71	4.51
891410400	91	314.52	1.73	4.77
891421200	91	314.84	1.83	4.75
891432000	91	292.87	1.78	5.1
891442800	91	286	1.66	5.09
891453600	91	283.05	1.48	5
891464400	91	287.55	1.14	4.87
891475200	92	280.06	0.93	4.77
891486000	92	269.25	0.86	4.72
891496800	92	256	0.78	4.69
891507600	92	291.33	0.99	2.88
891518400	92	294.48	1.09	3.9
891529200	92	304.85	1.24	3.98
891540000	92	303.91	1.31	4.32
891550800	92	298.58	1.35	4.58
891561600	93	299.72	1.2	4.67
891572400	93	301.03	1.21	4.61
891583200	93	301.13	1.39	4.56
891594000	93	301.07	1.56	4.67
891604800	93	296.73	1.21	4.72
891615600	93	294.22	0.92	4.67
891626400	93	287.33	0.78	4.62
891637200	93	205.84	0.75	13.23
891648000	94	207.95	0.73	13.06
891658800	94	202.23	0.82	12.75
891669600	94	216.97	1.19	4.16
891680400	94	210.15	1.52	5.13
891691200	94	196.07	1.65	6.3
891702000	94	193.17	1.6	6.67
891712800	94	189.49	1.43	6.77
891723600	94	185.68	1.27	6.76
891734400	95	339.17	1.29	3.17
891745200	95	341.78	1.13	3.54
891756000	95	343.45	1.04	3.57
891766800	95	333.19	1.23	3.89
891777600	95	321.98	1.3	4.32
891788400	95	319.71	1.49	4.41
891799200	95	298.63	1.43	4.66
891810000	95	295.36	1.28	4.65
891820800	96	290.94	0.88	4.65
891831600	96	160.97	1.02	3.36
891842400	96	148.88	0.91	3.62
891853200	96	170.24	0.97	13.3
891864000	96	183.91	1.06	13.39
891874800	96	349.21	1.33	3.13
891885600	96	192.31	1.18	13.45
891896400	96	191.08	1.1	13.34
891907200	97	195.64	1.01	13.17
891918000	97	149.6	0.95	12.86
891928800	97	154.45	0.96	12.32
891939600	97	92.94	1.28	3.17
891950400	97	73.33	1.15	3.57
891961200	97	143.82	1.08	11.32
891972000	97	141.18	1.09	11.22
891982800	97	38.7	1.13	3.6
